tweet_id,favorite_count,retweet_count,retweet_status,url
815639385530101762,8315,1669,Original tweet,https://t.co/bLZuOh9sKy
815390420867969024,10456,3839,Original tweet,https://t.co/9njRxyUd5L
814986499976527872,7735,1289,Original tweet,https://t.co/01vpuRDXQ8
814638523311648768,11387,2727,Original tweet,https://t.co/0LdNjoiNbv
814578408554463233,0,5907,Original tweet,https:/…
814530161257443328,8731,1883,Original tweet,https://t.co/IOdgfnSE9G
814153002265309185,29044,8776,Original tweet,https://t.co/YIJo7X7K9J
813944609378369540,0,3222,Original tweet,https://t.co/aI7umZHIq7
813910438903693312,9389,1886,Original tweet,https://t.co/z1VRj1cYZf
813812741911748608,36806,14145,Original tweet,https://t.co/uBnQTNEeGg
813800681631023104,8399,1784,Original tweet,https://t.co/OuaVvVkwJ1
813217897535406080,18835,7377,Original tweet,https://t.co/DVYIZOnO81
813202720496779264,9332,1835,Original tweet,https://t.co/cD967DjnIn
813187593374461952,20090,4413,Original tweet,https://t.co/rvSANEsQZJ
813172488309972993,9369,1950,Original tweet,https://t.co/bxGwkJa2kE
813157409116065792,7857,2235,Original tweet,https://t.co/hwhCbhCjnV
813142292504645637,8570,2412,Original tweet,https://t.co/KK4XQK9SPi
813130366689148928,4516,453,Original tweet,0
813127251579564032,11967,3172,Original tweet,https://t.co/BzITyGw3JA
813112105746448384,10415,2778,Original tweet,https://t.co/zfdaGZlweq
813096984823349248,10685,3668,Original tweet,https://t.co/soNL00XWVu
813081950185472002,9999,2814,Original tweet,https://t.co/PjulYEXTvg
813066809284972545,8041,1979,Original tweet,https://t.co/syuTXARdtN
813051746834595840,21215,7457,Original tweet,https://t.co/AIMF8ouzvl
812781120811126785,7657,1927,Original tweet,https://t.co/lXFM1l22bG
812709060537683968,6686,1448,Original tweet,https://t.co/AbBDuGZUpp
812503143955202048,6151,1236,Original tweet,https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1
812466873996607488,8051,1956,Original tweet,https://t.co/BAJrfPvtux
812372279581671427,13809,3706,Original tweet,https://t.co/gCnAeL2mvT
811985624773361665,7348,1421,Original tweet,https://t.co/sIB5C6FDop
811744202451197953,7635,1621,Original tweet,https://t.co/TZkiQZqwA6
811647686436880384,5675,752,Original tweet,0
811627233043480576,12911,3121,Original tweet,https://t.co/IU8S0n4oxn
811386762094317568,21174,6469,Original tweet,https://t.co/aAUXzoxaBy
810984652412424192,5401,1458,Original tweet,https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx
810896069567610880,9123,1796,Original tweet,https://t.co/zW1o0W4AYV
810657578271330305,11103,2684,Original tweet,https://t.co/MXd0AGDsRJ
810284430598270976,35678,11452,Original tweet,https://t.co/9p6ECXJMMu
810254108431155201,14885,3422,Original tweet,https://t.co/DrsrQkEfnb
809920764300447744,15730,3996,Original tweet,https://t.co/HIraYS1Bzo
809808892968534016,0,4959,Original tweet,https://t.co/xIfrsMNLBR
809448704142938112,7026,1485,Original tweet,https://t.co/EMdnCugNbo
809220051211603969,20180,5681,Original tweet,https://t.co/wHu15q2Q6p
809084759137812480,13411,3575,Original tweet,https://t.co/nadm8yWZ4h
808838249661788160,10251,3085,Original tweet,https://t.co/Zrrcw29o13
808733504066486276,8002,2193,Original tweet,https://t.co/xQfrbNK3HD
808501579447930884,11457,2639,Original tweet,https://t.co/SQhyqrr8px
808344865868283904,43103,21173,Original tweet,https://t.co/hfi264QwYM
808134635716833280,0,6024,Original tweet,https://t.co/R6wJyC2Tey
808106460588765185,8908,2232,Original tweet,https://t.co/ANBpEYHaho
808001312164028416,12683,3591,Original tweet,https://t.co/O9iGgvfuzl
807621403335917568,14776,3674,Original tweet,https://t.co/qTRY2qX9y4
807106840509214720,119776,56196,Original tweet,https://t.co/DkBYaCAg2d
807059379405148160,0,7461,Original tweet,https://t.co/vOBV1ZqVcX
807010152071229440,13254,3921,Original tweet,https://t.co/fhgP6vSfhX
806629075125202948,75686,35137,Original tweet,https://t.co/f1h2Fsalv9
806620845233815552,0,5616,Original tweet,https://t.c…
806576416489959424,4958,1974,Original tweet,https://t.co/QrFkqgHR1G
806542213899489280,10355,2389,Original tweet,https://t.co/BCB87qUU0h
806242860592926720,0,11805,Original tweet,https://t.co/nfprKAXqwu
806219024703037440,6520,1213,Original tweet,https://t.co/IZidSrBvhi
805958939288408065,0,5449,Original tweet,https://t.co/zrMVdfFej6
805932879469572096,8392,1951,Original tweet,https://t.co/Zcwr8LgoO8
805826884734976000,6648,1859,Original tweet,https://t.co/SgpBVYIL18
805823200554876929,0,8147,Original tweet,https://t.co/t0cEeRbcXJ
805520635690676224,5829,1680,Original tweet,https://t.co/zacX7S6GyJ
805487436403003392,8903,2557,Original tweet,https://t.co/1JUduNuaWl
805207613751304193,7933,1745,Original tweet,https://t.co/lHy4Xbyhd9
804738756058218496,13882,3868,Original tweet,https://t.co/kQVQoOW9NZ
804475857670639616,6217,2039,Original tweet,https://t.co/LEZ8jR5txd
804413760345620481,0,3281,Original tweet,https://t.co/AsykOwMrXQ
804026241225523202,45048,16402,Original tweet,https://t.co/U7FvBZo6Bq
803773340896923648,10186,2784,Original tweet,https://t.co/ZxeRjMKaWt
803692223237865472,0,7545,Original tweet,https://t.co/fR1P3g5I6k
803638050916102144,11094,4204,Original tweet,https://t.co/ns9qoElfsX
803380650405482500,7879,1894,Original tweet,https://t.co/yPbCALoy2n
803321560782307329,0,5407,Original tweet,https://t.co/Nb…
803276597545603072,10167,2492,Original tweet,https://t.co/jxQhxoPsgL
802952499103731712,9148,2038,Original tweet,https://t.co/yLm7hQ6UXh
802624713319034886,0,2958,Original tweet,https://t.co/SuXcI9B7pQ
802600418706604034,7199,1490,Original tweet,https://t.co/urhl90ZE1O
802572683846291456,9053,2549,Original tweet,https://t.co/EFfLCP7oQv
802323869084381190,16437,5921,Original tweet,https://t.co/aX4brLLpWZ
802265048156610565,6851,1399,Original tweet,https://t.co/9IxWAXFqze
802239329049477120,9200,2664,Original tweet,https://t.co/5oWrHCWg87
802185808107208704,0,277,Original tweet,https:/…
801958328846974976,7858,1742,Original tweet,https://t.co/4fY2bsAm65
801854953262350336,1804,240,Original tweet,C
801538201127157760,8339,2103,Original tweet,https://t.co/p1RD39XjUe
801285448605831168,6135,835,Original tweet,https://t.co/bC69RrW559
801167903437357056,24775,6024,Original tweet,https://t.co/R6wJyC2Tey
801127390143516673,0,4007,Original tweet,https://…
801115127852503040,8187,2131,Original tweet,https://t.co/55Dqe0SJNj
800859414831898624,693,98,Original tweet,s
800855607700029440,0,1635,Original tweet,https://t.co/pnUF69K4xk
800751577355128832,10713,2839,Original tweet,https://t.co/4UwCTW3lXG
800513324630806528,13297,3035,Original tweet,https://t.co/ILHGs0e6Dm
800459316964663297,9640,2202,Original tweet,https://t.co/61sX7pW5Ca
800443802682937345,0,4386,Original tweet,https://t.co/FYT9QBEnKG
800388270626521089,11303,2852,Original tweet,https://t.co/azMneS6Ly5
800188575492947969,0,4008,Original tweet,https://…
800141422401830912,15486,2583,Original tweet,https://t.co/pbKOesr8Tg
800018252395122689,28743,13370,Original tweet,https://t.co/gQqRBfkX4I
799774291445383169,0,4764,Original tweet,https://t.co/wdgY9oHPrT
799757965289017345,8507,2202,Original tweet,https://t.co/OiH8PaOxB1
799422933579902976,8174,1957,Original tweet,https://t.co/bpLuQuxzHZ
799308762079035393,0,5552,Original tweet,https://t.co/7oQ1wpf…
799297110730567681,10034,2803,Original tweet,https://t.co/YDtZcAiMAf
799063482566066176,8173,2503,Original tweet,https://t.co/BXJFKOVnJm
798933969379225600,13273,4535,Original tweet,https://t.co/KJAKO2kXsL
798925684722855936,7607,1466,Original tweet,https://t.co/8yvpacwBcu
798705661114773508,0,6750,Original tweet,https://…
798701998996647937,0,7912,Original tweet,https://t…
798697898615730177,0,6627,Original tweet,https://t.co/HVGs5aAKAn
798694562394996736,0,5043,Original tweet,https://t.co/JKXh0NbBNL
798686750113755136,0,2372,Original tweet,https://t.co/Y…
798682547630837760,0,4792,Original tweet,https://t.…
798673117451325440,0,5633,Original tweet,https://t.co/WId5lxNdPH
798665375516884993,0,3975,Original tweet,https://t.co/eqmkr2gmPH
798644042770751489,0,1882,Original tweet,https://t.co/J5Mqn8VeYq
798628517273620480,0,2009,Original tweet,https://t.co/0aDF62KVP7
798585098161549313,0,5797,Original tweet,https://t.…
798576900688019456,0,5939,Original tweet,https://t.co/…
798340744599797760,0,3397,Original tweet,https://t.co/E6bGWf9EOm
798209839306514432,10565,2607,Original tweet,https://t.co/jG1PAFkB81
797971864723324932,11754,3160,Original tweet,https://t.co/GRWPgNKt2z
797545162159308800,14750,4947,Original tweet,https://t.co/Ia19irLwyB
797236660651966464,20235,6688,Original tweet,https://t.co/6kqsAjJNhi
797165961484890113,227,26,Original tweet,😉
796904159865868288,0,9075,Original tweet,https:/…
796865951799083009,7805,1952,Original tweet,https://t.co/Jgnuiyvq06
796759840936919040,12000,3077,Original tweet,https://t.co/6hx7ur6sNI
796563435802726400,0,7390,Original tweet,https://t.co/5d…
796484825502875648,7676,1785,Original tweet,https://t.co/bvkkqOjNDV
796387464403357696,11147,4214,Original tweet,https://t.co/cVLUasbKA5
796177847564038144,0,14479,Original tweet,https://t.co/y5KarNXWXt
796149749086875649,32672,14479,Original tweet,https://t.co/y5KarNXWXt
796125600683540480,5031,1835,Original tweet,https://t.co/a18mzkhTf6
796116448414461957,9224,2454,Original tweet,https://t.co/7i0bDMbrVN
796080075804475393,8586,2346,Original tweet,https://t.co/opoXKxmfFm
796031486298386433,10956,3766,Original tweet,https://t.co/PbgvuD0qIL
795464331001561088,50265,23995,Original tweet,https://t.co/gBUDjdEcqz
795400264262053889,10200,2921,Original tweet,https://t.co/2H4MfOGlpQ
795076730285391872,16412,5511,Original tweet,https://t.co/ivPWhspN3E
794983741416415232,0,3424,Original tweet,https://t.co/TU4sZogVIq
794926597468000259,10373,2337,Original tweet,https://t.co/XRPvTPF0VH
794355576146903043,0,10459,Original tweet,https://t.co/x5gXRS1abq
794332329137291264,9709,2721,Original tweet,https://t.co/SIQbb8c3AU
794205286408003585,9351,3376,Original tweet,https://t.co/trSjgY3h4g
793962221541933056,17042,4959,Original tweet,https://t.co/xIfrsMNLBR
793845145112371200,9352,1897,Original tweet,https://t.co/2Xo19aPrG5
793614319594401792,0,3183,Original tweet,https://t.co/O5IUmRHRIh
793601777308463104,8093,1649,Original tweet,https://t.co/LhzPWv6rTv
793500921481273345,10807,2414,Original tweet,https://t.co/aF5MmpvPqN
793286476301799424,24915,9300,Original tweet,https://t.co/rLHGx3VAF3
793271401113350145,8819,2428,Original tweet,https://t.co/MgQSdfZGPN
793256262322548741,20239,8469,Original tweet,https://t.co/BNy9IIJMb0
793241302385262592,10644,3350,Original tweet,https://t.co/Ap477GhwXt
793226087023144960,9970,2916,Original tweet,https://t.co/hFxxBCWlwj
793210959003287553,9048,2838,Original tweet,https://t.co/etL8FHBrh8
793195938047070209,15487,5714,Original tweet,https://t.co/YSi6K1firY
793180763617361921,7024,2031,Original tweet,https://t.co/2VhmlwxA1Q
793165685325201412,9532,2832,Original tweet,https://t.co/IbzT7DJvBo
793150605191548928,6258,1724,Original tweet,https://t.co/3lE8Izgmkf
793135492858580992,6516,2537,Original tweet,https://t.co/PrgvOyPtDT
793120401413079041,12830,3978,Original tweet,https://t.co/sxMrsOZ8zb
792913359805018113,14528,4040,Original tweet,https://t.co/LRyMrU7Wfq
792883833364439040,11460,4335,Original tweet,https://t.co/v17mFm0Ftz
792773781206999040,7450,1701,Original tweet,https://t.co/RhaPExuxJL
792394556390137856,13629,4355,Original tweet,https://t.co/of0pFNBIl8
792050063153438720,7249,1828,Original tweet,https://t.co/S3f1SYylzu
791821351946420224,0,21406,Original tweet,https://t.co/e3LPMAHj7p
791784077045166082,0,9727,Original tweet,https://t.co/4Kn9GEHXiE
791780927877898241,0,3878,Original tweet,https://t.co/bROYbceZ1u
791774931465953280,45711,22507,Original tweet,https://t.co/roqIxCvEB3
791672322847637504,11905,3183,Original tweet,https://t.co/O5IUmRHRIh
791406955684368384,13321,4178,Original tweet,https://t.co/Zcw9Sccctc
791312159183634433,8908,2573,Original tweet,https://t.co/GGJvxYt3xK
791026214425268224,0,4166,Original tweet,https://t.co/gx3xF5mZbo
790987426131050500,9959,2168,Original tweet,https://t.co/Eno0mypHIr
790946055508652032,16871,4758,Original tweet,https://t.co/dgvTPZ9tgI
790723298204217344,0,2345,Original tweet,https://t.co/Ln89R4FP7v
790698755171364864,8330,1954,Original tweet,https://t.co/IiiBq460I7
790581949425475584,20923,7254,Original tweet,https://t.co/Fd5WFDTMH4
790337589677002753,7935,1910,Original tweet,https://t.co/ovE2hqXryV
790277117346975746,12735,3222,Original tweet,https://t.co/aI7umZHIq7
790227638568808452,0,3621,Original tweet,https://t.co/2lBg3…
789986466051088384,9389,2345,Original tweet,https://t.co/Ln89R4FP7v
789960241177853952,0,4179,Original tweet,https://t.…
789903600034189313,10485,4194,Original tweet,https://t.co/P0kSN6rT6H
789628658055020548,7598,1793,Original tweet,https://t.co/huPSJJ7FDI
789599242079838210,6862,1955,Original tweet,https://t.co/0R4meWXFOx
789530877013393408,11880,3424,Original tweet,https://t.co/TU4sZogVIq
789314372632018944,8766,2323,Original tweet,https://t.co/G2ms0A5jWM
789280767834746880,0,5014,Original tweet,https://t…
789268448748703744,9225,2640,Original tweet,https://t.co/JSs2bfDtTS
789137962068021249,9845,2834,Original tweet,https://t.co/2jwxxtNzoN
788908386943430656,27776,12647,Original tweet,https://t.co/3BXh073tDm
788765914992902144,27672,10460,Original tweet,https://t.co/x5gXRS1abq
788552643979468800,0,7275,Original tweet,https://t.co/u1ulQ5heLX
788412144018661376,15746,5337,Original tweet,https://t.co/4DhSsC1W7S
788178268662984705,7317,2123,Original tweet,https://t.co/s7MgFWDySc
788150585577050112,6199,1305,Original tweet,https://t.co/xosHjFzVXc
788070120937619456,0,3474,Original tweet,https://t.co/1acHQS8rvK
788039637453406209,6204,1340,Original tweet,https://t.co/lRmUUOxgbQ
787810552592695296,8741,3091,Original tweet,https://t.co/pNNjBtHWPc
787717603741622272,10392,2813,Original tweet,https://t.co/i622ZbWkUp
787397959788929025,11027,2880,Original tweet,https://t.co/lHVHGdDzb3
787322443945877504,7876,1763,Original tweet,https://t.co/lsrR83SiVp
787111942498508800,0,6842,Original tweet,https://t.co/v5m2bIukXc
786963064373534720,26944,8078,Original tweet,https://t.co/ibj5g6xaAj
786729988674449408,0,2452,Original tweet,https://t.…
786709082849828864,18449,6194,Original tweet,https://t.co/yBO5wuqaPS
786664955043049472,10728,2590,Original tweet,https://t.co/HmlEvAMP4r
786595970293370880,9556,3158,Original tweet,https://t.co/L8BWDD4oBX
786363235746385920,11018,3554,Original tweet,https://t.co/TVXpEJB7Wn
786286427768250368,8067,2884,Original tweet,https://t.co/ObT2tSxXit
786233965241827333,15428,4798,Original tweet,https://t.co/78c9W8kLFh
786051337297522688,1440,156,Original tweet,t
786036967502913536,0,7105,Original tweet,https://t.co/x0gV2Ck3AD
785927819176054784,11517,3232,Original tweet,https://t.co/lntsj7Fc4Y
785872687017132033,6774,1835,Original tweet,https://t.co/1j9kLGb4wV
785639753186217984,7934,2263,Original tweet,https://t.co/f2wmLZTPHd
785533386513321988,9229,2023,Original tweet,https://t.co/h4jhlH4EyG
785515384317313025,6185,1278,Original tweet,y
785264754247995392,7339,1653,Original tweet,https://t.co/mWYACm4qnx
785170936622350336,12167,4888,Original tweet,https://t.co/cubFg7F4qQ
784826020293709826,10216,3281,Original tweet,https://t.co/AsykOwMrXQ
784517518371221505,9067,2567,Original tweet,https://t.co/p6fgYe2dB6
784431430411685888,5767,1285,Original tweet,https://t.co/PHA1vtqqpt
784183165795655680,20280,8147,Original tweet,https://t.co/t0cEeRbcXJ
784057939640352768,30066,11248,Original tweet,https://t.co/T7Jr4Gw4sC
783839966405230592,30348,10894,Original tweet,https://t.co/8TCQcsZCZ8
783821107061198850,7431,1996,Original tweet,https://t.co/STcPjiNAHp
783695101801398276,10571,3252,Original tweet,https://t.co/kCRKlFg4AY
783466772167098368,8551,2274,Original tweet,https://t.co/s8W8Del9HQ
783391753726550016,17056,5540,Original tweet,https://t.co/BO936YdJdi
783347506784731136,0,5608,Original tweet,https://t.co/2S6oye3XqK
783334639985389568,29442,11805,Original tweet,https://t.co/nfprKAXqwu
783085703974514689,8227,2226,Original tweet,https://t.co/IsqyvbjFgM
782969140009107456,24359,7461,Original tweet,https://t.co/vOBV1ZqVcX
782747134529531904,7540,1423,Original tweet,https://t.co/C6fUMnHt1H
782722598790725632,17425,5449,Original tweet,https://t.co/zrMVdfFej6
782598640137187329,7868,1893,Original tweet,https://t.co/BIUchFwHqn
782305867769217024,16799,5621,Original tweet,https://t.co/pgVKxRw0s1
782021823840026624,0,6264,Original tweet,https://t.co/oHKJHghrp5
781955203444699136,11224,3405,Original tweet,https://t.co/FjEsk7A1JV
781661882474196992,10517,2741,Original tweet,https://t.co/ELqelxWMrC
781655249211752448,4026,1142,Original tweet,https://t.co/LOKrNo0OM7
781524693396357120,20916,5616,Original tweet,https://t.co/ya7bviQUUf
781308096455073793,7197,2576,Original tweet,https://t.co/WQvcPEpH2u
781251288990355457,8523,2095,Original tweet,https://t.co/xIYsa6LPA4
781163403222056960,9896,2768,Original tweet,https://t.co/YkHc7U7uUy
780931614150983680,21807,7390,Original tweet,https://t.co/5dUYOu4b8d
780858289093574656,7242,2035,Original tweet,https://t.co/YElO4hvXI6
780800785462489090,5535,1313,Original tweet,https://t.co/KQzSR8eCsw
780601303617732608,12216,3378,Original tweet,https://t.co/mH0IOyFdIG
780543529827336192,6359,1755,Original tweet,https://t.co/VG095mi09Q
780496263422808064,0,3724,Original tweet,https://t.co/BXIuvkQO9b
780476555013349377,0,114,Original tweet,https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO
780459368902959104,5344,1087,Original tweet,https://t.co/coi4l1T2Sm
780192070812196864,8785,2256,Original tweet,https://t.co/zHIqpM5Gni
780092040432480260,0,2320,Original tweet,https://t.c…
780074436359819264,12279,5016,Original tweet,https://t.co/dVm5Hgdpeb
779834332596887552,19056,7105,Original tweet,https://t.co/x0gV2Ck3AD
779377524342161408,8870,3134,Original tweet,https://t.co/KsqaIzlQ12
779124354206535695,0,18438,Original tweet,https://t.co/…
779056095788752897,14865,4573,Original tweet,https://t.co/I1bJUzUEW5
778990705243029504,20116,7252,Original tweet,https://t.co/vyx1X5eyWI
778774459159379968,0,9971,Original tweet,https://t.co/iy7ylyZcsE
778764940568104960,873,366,Original tweet,https://t.co/tird9cIlzB
778748913645780993,6945,1322,Original tweet,https://t.co/1dpEuALnY0
778650543019483137,5817,1510,Original tweet,https://t.co/KYZkPuiC1l
778624900596654080,4669,1017,Original tweet,https://t.co/0rRxyBQt32
778408200802557953,13707,4357,Original tweet,https://t.co/gJKD9pst5A
778396591732486144,0,12322,Original tweet,https://t.co/iHe6liLwWR
778383385161035776,5884,1109,Original tweet,https://t.co/zP1IvAATWv
778286810187399168,10442,3320,Original tweet,https://t.co/hhTfnPrWfb
778039087836069888,8559,2662,Original tweet,https://t.co/t8Y4x9DmVD
778027034220126208,6591,1624,Original tweet,https://t.co/QFaUiIHxHq
777953400541634568,0,3556,Original tweet,https://…
777885040357281792,6382,1637,Original tweet,https://t.co/pL7wbMRW7M
777684233540206592,11295,2958,Original tweet,https://t.co/SuXcI9B7pQ
777641927919427584,0,4256,Original tweet,https://t.co/lprdOylVpS
777621514455814149,8795,2518,Original tweet,https://t.co/BnVTMtUeI3
777189768882946048,14366,4333,Original tweet,https://t.co/d3aLyCykn7
776819012571455488,0,13778,Original tweet,https://t.co/hyAC5Hq9GC
776813020089548800,4916,1215,Original tweet,https://t.co/nFqLaOLUQA
776477788987613185,8873,2799,Original tweet,https://t.co/iJE3F0VozW
776249906839351296,0,9190,Original tweet,https://…
776218204058357768,30078,15966,Original tweet,https://t.co/nzqTNw0744
776201521193218049,9674,2533,Original tweet,https://t.co/Pq150LeRaC
776113305656188928,11839,4386,Original tweet,https://t.co/FYT9QBEnKG
776088319444877312,1855,152,Original tweet,https://t.co/wOhuABgj6I
775898661951791106,0,16625,Original tweet,https://t.co/pG2inLaOda
775842724423557120,11774,2670,Original tweet,https://t.co/saRYTcxQeH
775733305207554048,13945,4007,Original tweet,https://t.co/9CcBSxCXXG
775729183532220416,13067,4624,Original tweet,https://t.co/J39lT3b0rH
775364825476165632,7440,2990,Original tweet,https://t.co/7FNcBaKbci
775350846108426240,10221,3929,Original tweet,https://t.co/2OmDMAkkou
775085132600442880,15631,4764,Original tweet,https://t.co/wdgY9oHPrT
774757898236878852,8641,1793,Original tweet,https://t.co/dS8SCbNF9P
774639387460112384,6764,1743,Original tweet,https://t.co/4s5Xlijogu
774314403806253056,21885,5552,Original tweet,https://t.co/7oQ1wpfxIH
773985732834758656,10780,3885,Original tweet,https://t.co/RFWtDqTnAz
773922284943896577,6433,1758,Original tweet,https://t.co/G56ikYAqFg
773704687002451968,6635,1639,Original tweet,https://t.co/OqNggd4Oio
773670353721753600,5376,1315,Original tweet,https://t.co/rA8WUVOLBr
773547596996571136,22205,6199,Original tweet,https://t.co/nBJ5RE4yHb
773336787167145985,0,5110,Original tweet,https:/…
773308824254029826,23412,7512,Original tweet,https://t.co/0Fcft7jl4N
773247561583001600,9513,3271,Original tweet,https://t.co/hG5WYT9ECn
773191612633579521,10045,4157,Original tweet,https://t.co/9HEVPJEioD
772877495989305348,8607,3893,Original tweet,https://t.co/qEP31epKEV
772826264096874500,8098,2360,Original tweet,https://t.co/7CQkn3gHOQ
772615324260794368,0,3397,Original tweet,https://t.co/eSvz4EapHH
772581559778025472,6532,1704,Original tweet,https://t.co/8lpAGaZRFn
772193107915964416,6073,1397,Original tweet,https://t.co/Dp0s7MRIHK
772152991789019136,3819,1136,Original tweet,https://t.co/H9yjI9eo3A
772117678702071809,3797,744,Original tweet,https://t.co/GHOfbTVQti
772114945936949249,2743,471,Original tweet,https://t.co/CbtNfecWiT
772102971039580160,4016,947,Original tweet,https://t.co/B2f3XkGU5c
771908950375665664,6614,1914,Original tweet,https://t.co/yOVzAomJ6k
771770456517009408,12053,3398,Original tweet,https://t.co/E6bGWf9EOm
771500966810099713,8291,2626,Original tweet,https://t.co/1tWe5zZoHv
771380798096281600,10526,5110,Original tweet,https://t.co/sPB5JMnWBn
771171053431250945,0,7496,Original tweet,https://t.co/iJABMhVidf
771136648247640064,9190,2934,Original tweet,https://t.co/8VEDZKHddR
771102124360998913,6258,1450,Original tweet,https://t.co/K5Jo7QRCvA
771014301343748096,6888,1666,Original tweet,https://t.co/OJZQ6I4gGd
770787852854652928,4942,1204,Original tweet,https://t.co/d0QEbp78Yi
770772759874076672,5188,1420,Original tweet,https://t.co/lqr0NdtwQo
770655142660169732,7358,1774,Original tweet,https://t.co/qlUDuPoE3d
770414278348247044,6348,2106,Original tweet,https://t.co/OUwWbEKOUV
770293558247038976,6263,1485,Original tweet,https://t.co/3fEPpj0KYw
770093767776997377,0,3064,Original tweet,https://t.co/o5J479bZUC
770069151037685760,7624,2308,Original tweet,https://t.co/mADHGenzFS
769940425801170949,31450,9611,Original tweet,https://t.co/guDkLrX8zV
769695466921623552,6436,1689,Original tweet,https://t.co/vhrkz0dK4v
769335591808995329,0,7758,Original tweet,https://t.co/3PoKf6cw7f
769212283578875904,5412,1730,Original tweet,https://t.co/OCYLz3fjVE
768970937022709760,14391,6533,Original tweet,https://t.co/UlB2mzw3Xs
768909767477751808,0,2681,Original tweet,https:/…
768855141948723200,4213,894,Original tweet,https://t.co/1BxxcdVNJ8
768609597686943744,4137,1206,Original tweet,https://t.co/dZPMLresEr
768596291618299904,5053,1288,Original tweet,https://t.co/J2AJdyxglH
768554158521745409,0,5866,Original tweet,https://t.c…
768473857036525572,13663,3443,Original tweet,https://t.co/goy9053wC7
768193404517830656,10891,3556,Original tweet,https://t.co/WmczvjCWJq
767884188863397888,4755,1386,Original tweet,https://t.co/Qai481H6RA
767754930266464257,16049,5407,Original tweet,https://t.co/Nb68IsVb9O
767500508068192258,7522,2342,Original tweet,https://t.co/Z2g2YWPzX2
767191397493538821,12339,3770,Original tweet,https://t.co/QOKZdus9TT
767122157629476866,10193,2863,Original tweet,https://t.co/IEARC2sRzC
766864461642756096,0,5641,Original tweet,https:/…
766793450729734144,5082,1358,Original tweet,https://t.co/exrRjjJqeO
766714921925144576,2620,380,Original tweet,y
766693177336135680,4026,797,Original tweet,https://t.co/cTlHjEUNK8
766423258543644672,6011,1591,Original tweet,https://t.co/Tytt15VquG
766313316352462849,6813,1890,Original tweet,https://t.co/xuxZoObmF0
766078092750233600,0,2631,Original tweet,https://t.co/vtVHtKFtBH
766069199026450432,4234,853,Original tweet,https://t.co/Z69mShifuk
766008592277377025,3749,500,Original tweet,https://t.co/jaivZ1dcUL
765719909049503744,7246,2157,Original tweet,https://t.co/soxdNqZDZ2
765669560888528897,5196,1224,Original tweet,https://t.co/t6RvnVEdRR
765395769549590528,26656,3389,Original tweet,https://t.co/ep1NkYoiwB
765371061932261376,7074,2168,Original tweet,https://t.co/w2qDmoTIZ5
765222098633691136,11632,3397,Original tweet,https://t.co/eSvz4EapHH
764857477905154048,6453,1778,Original tweet,https://t.co/cBIFBsCRz6
764259802650378240,6029,1501,Original tweet,https://t.co/Q1v9BZylvZ
763956972077010945,759,54,Original tweet,0
763837565564780549,12594,4166,Original tweet,https://t.co/gx3xF5mZbo
763183847194451968,5386,1472,Original tweet,https://t.co/EDMcwt86fU
763167063695355904,0,3023,Original tweet,https:/…
763103485927849985,7370,2297,Original tweet,https://t.co/VIXT3D26VM
762699858130116608,12146,3621,Original tweet,https://t.co/2lBg3ZgivD
762471784394268675,11238,6418,Original tweet,https://t.co/pA4MDKwRci
762464539388485633,10305,4179,Original tweet,https://t.co/zGSj1oUgxx
762316489655476224,4809,1125,Original tweet,https://t.co/sAHmwRtfSq
762035686371364864,31874,15558,Original tweet,https://t.co/3td8P3o0mB
761976711479193600,5407,2007,Original tweet,https://t.co/WTZ484EntP
761750502866649088,0,3922,Original tweet,https://t.co/VGPH0TfESw
761745352076779520,4277,864,Original tweet,https://t.co/obH5vMbm1j
761672994376806400,49497,29117,Original tweet,https://t.co/EY8kEFuzK7
761599872357261312,4121,1191,Original tweet,https://t.co/7HY9RvCudo
761371037149827077,0,18065,Original tweet,https://t.co/Ezu6jQrKAZ
761334018830917632,5196,1451,Original tweet,https://t.co/ErPLjjJOKc
761292947749015552,4490,1087,Original tweet,https://t.co/0THNOfv2Jo
761227390836215808,5324,1565,Original tweet,https://t.co/nhLX27WsDY
761004547850530816,11327,3474,Original tweet,https://t.co/1acHQS8rvK
760893934457552897,3819,978,Original tweet,https://t.co/H9YgrUkYwa
760656994973933572,6583,1907,Original tweet,https://t.co/tl3gNYdoq2
760641137271070720,4981,1296,Original tweet,https://t.co/8Kmuj6SFbC
760539183865880579,7567,3619,Original tweet,https://t.co/9k8LLjJ0uJ
760521673607086080,4222,1386,Original tweet,https://t.co/IqyTF6qik6
760290219849637889,26777,11488,Original tweet,https://t.co/qFsl1nnXMv
760252756032651264,3946,868,Original tweet,https://t.co/4gOv2Q3iKP
760190180481531904,5706,1803,Original tweet,https://t.co/h6s9Rch0gZ
760153949710192640,0,31,Original tweet,https://t.co/AG5UnRrmzJ
759943073749200896,5939,2081,Original tweet,https://t.co/HtAR6gpUAu
759923798737051648,14663,5641,Original tweet,https://t.co/49hkNAsubi
759846353224826880,6736,1967,Original tweet,https://t.co/fd6uucghY6
759793422261743616,5957,1909,Original tweet,https://t.co/MYwR4DQKll
759557299618865152,4694,1183,Original tweet,https://t.co/JRV1dhBYwu
